spotify_track_id,songid,performer,song,spotify_track_album,spotify_track_explicit,first_chart_appearance,peak_position,weeks_on_chart
3mdCQlCi3v2kwl3l4mFlLe,Mr. Bass ManJohnny Cymbal,Johnny Cymbal,Mr. Bass Man,Mr. Bass Man - The Best Of,false,1963-02-16,99,13
5Mw9bXG1dLNhbjofkVS2oR,Oceans (Where Feet May Fail)Hillsong UNITED,Hillsong UNITED,Oceans (Where Feet May Fail),Zion (Deluxe Edition),false,2014-02-01,99,13
0viCxBdQvd5WE4M1lXzv7u,Lead Me OnAmy Grant,Amy Grant,Lead Me On,Lead Me On,false,1988-08-06,96,2
2T2edhKwGuVF69i45qXkto,Mine ExclusivelyThe Olympics,The Olympics,Mine Exclusively,Something Ol,false,1966-04-30,100,2
5QkAAXiq4WSvfxAcgcCpOk,Now You're GoneWhitesnake,Whitesnake,Now You're Gone,Slip Of The Tongue (20th Anniversary Remaster),false,1990-06-02,96,2
6LQx2FkifZJVpFUutVIZM4,DrumsJon & Robin,Jon & Robin,Drums,Town,false,1967-08-19,100,2
6bZPMgJkTV6i5Mc4PZKKWJ,I'll See Him ThroughTammy Wynette,Tammy Wynette,I'll See Him Through,The Essential Tammy Wynette,false,1970-01-31,100,2
62ECcEUTVSnDvavP0al1ja,Eve Of DestructionThe Turtles,The Turtles,Eve Of Destruction,It Ain't Me Babe,false,1970-06-27,100,2
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna DoSheryl Crow,Sheryl Crow,All I Wanna Do,Tuesday Night Music Club,false,1994-08-06,84,33
6ZqgJAbxuEUjazBLN5V0U4,"Billy, Don't Be A HeroBo Donaldson And The Heywoods",Bo Donaldson And The Heywoods,"Billy, Don't Be A Hero",Rockin' 70's (Vol. 2),false,1974-04-20,90,19
2bL2gyO6kBdLkNSkxXNh6x,AnimalsMaroon 5,Maroon 5,Animals,V,false,2014-09-06,86,33
0pvA063uNyGQFp7DNtmk0P,Sweet Soul MusicArthur Conley,Arthur Conley,Sweet Soul Music,Rhino Hi-Five: Arthur Conley,false,1967-03-11,81,15
0DfG1ltJnZyq4Tx3ZLL7ZU,Rock Me AmadeusFalco,Falco,Rock Me Amadeus,Falco III,false,1986-02-08,79,17
16ShgoIW9TtfzUFHOJJIvC,Dark LadyCher,Cher,Dark Lady,Half Breed,false,1974-01-19,82,16
5i0urffBRKl09GSX2Jhdeh,Could It Be I'm Falling In LoveThe Spinners,The Spinners,Could It Be I'm Falling In Love,Spinners,false,1972-12-30,79,15
17YtDVU9bUluyihdOKWfxu,SuspicionTerry Stafford,Terry Stafford,Suspicion,Suspicion,false,1964-02-22,99,15
1CS7Sd1u5tWkstBhpssyjP,Take Me To ChurchHozier,Hozier,Take Me To Church,Hozier (Expanded Edition),false,2014-08-30,96,41
79Iwb8D1mlLHzyrTzuA3cw,The EndEarl Grant,Earl Grant,The End,Singin' & Swingin': The Best Of Earl Grant,false,1958-09-13,87,19
7MiLmLbwNoyf47xQ4TCVYp,Papa Was A Rollin' StoneThe Temptations,The Temptations,Papa Was A Rollin' Stone,20th Century Mater: The Millennium Collection: Bet Of The Temptation,false,1972-10-14,83,16
3l477StNmG8dGEwGzFshxh,Sailor (Your Home Is The Sea)Lolita,Lolita,Sailor (Your Home Is The Sea),Famous One Hit Wonders - Back In Time Vol. 3,false,1960-10-22,76,18
2s45jzEVXjE0Y0Fu6CjG5u,Popsicles And IciclesThe Murmaids,The Murmaids,Popsicles And Icicles,The Murmaids,false,1963-11-23,80,14
4f79zDW0EEn7ahOTjiNUn6,Perfect WayScritti Politti,Scritti Politti,Perfect Way,Cupid & Psyche 85,false,1985-09-07,87,25
6DEaND0SHv3sC11xobZLiy,Take Your TimeSam Hunt,Sam Hunt,Take Your Time,Montevallo,false,2015-01-17,93,32
3ngYXFSYtF5mHguNCA3JZ0,Our Day Will ComeRuby And The Romantics,Ruby And The Romantics,Our Day Will Come,Our Day Will Come,false,1963-02-09,79,13
67AkfMbPzgui1Z9u7iCHjR,Thank God It's FridayLove And Kisses,Love And Kisses,Thank God It's Friday,Casablanca Records Greatest Hits,false,1978-05-06,85,16
37soQoNhEEIrhhYgHWK1xU,Ain't Nothing Like The Real ThingMarvin Gaye & Tammi Terrell,Marvin Gaye & Tammi Terrell,Ain't Nothing Like The Real Thing,You're All I Need,false,1968-04-13,75,13
3J0tOqhh6tQJJty0diKeW2,ShiloNeil Diamond,Neil Diamond,Shilo,The Bang Years 1966-1968 (The 23 Original Mono Recordings),false,1970-02-07,82,14
19UFoFiFCs3rTyHKSbvhZk,Don't Cry Out LoudMelissa Manchester,Melissa Manchester,Don't Cry Out Loud,Don't Cry Out Loud,false,1978-11-18,87,23
2bYp7DYfjXULM24FUh9Z3Q,Seven Year AcheRosanne Cash,Rosanne Cash,Seven Year Ache,The Very Best Of Rosanne Cash,false,1981-04-25,89,20
0fonScmHUzC0MglSLn9saA,Da Doo Ron Ron (When He Walked Me Home)The Crystals,The Crystals,Da Doo Ron Ron (When He Walked Me Home),Da Doo Ron Ron: The Very Best of The Crystals,false,1963-04-27,80,13
5ehrJB4xFea5kph6jVoWtS,Ain't Understanding MellowJerry Butler & Brenda Lee Eager,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,The Very Best Of Jerry Butler,false,1971-12-11,97,18
1D2QnxvMOac95EG9C0KbsJ,So In LoveOrchestral Manoeuvres In The Dark,Orchestral Manoeuvres In The Dark,So In Love,Crush,false,1985-08-31,86,17
0hMYmjPGASKLRaTJkKAgku,Rock The BoatThe Hues Corporation,The Hues Corporation,Rock The Boat,"Drew's Famous # 1 Karaoke Hits: R&B Hits Vol. 4",false,1974-05-25,83,18
0hy1SOTEn9ifXTzOwnCwEr,All Eyes On YouMeek Mill Featuring Chris Brown & Nicki Minaj,Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,Dreams Worth More Than Money,true,2015-07-11,81,20
5dNGORzxFb5z3v7vSAFkTU,Beachin'Jake Owen,Jake Owen,Beachin',Days of Gold,false,2014-04-12,94,20
4CTX9iU2a0Q9vM2T4YMUQL,StoleKelly Rowland,Kelly Rowland,Stole,Simply Deep,false,2002-09-28,76,20
1VuBmEauSZywQVtqbxNqka,Beautiful DayU2,U2,Beautiful Day,All That You Can't Leave Behind,false,2000-10-07,75,25
5t8YfppCGP89RcJrjs4Ybj,AlibisSergio Mendes,Sergio Mendes,Alibis,Sergio Mendes & Brasil ’66-86: Classics Volume 18,false,1984-05-26,83,19
52FlwUMMDnTK8TGkCag9Jd,Stop! In The Name Of LoveThe Supremes,The Supremes,Stop! In The Name Of Love,More Hits By The Supremes,false,1965-02-20,80,12
39PqVnxzNG1O9So8nE55CS,Cold Sweat - Part 1James Brown And The Famous Flames,James Brown And The Famous Flames,Cold Sweat - Part 1,Cold Sweat,false,1967-07-15,92,12
4vYGubD2JGIRTAu4bEvlgC,Belly Dancer (Bananza)Akon,Akon,Belly Dancer (Bananza),Trouble,false,2005-08-13,98,20
7LAMmINm2WrXyvFAD1iVnD,C'mon And SwimBobby Freeman,Bobby Freeman,C'mon And Swim,Do You Wanna Dance,false,1964-07-11,100,12
1G9k3c1P9PKnmsqeuUtGxc,"Gone, Gone, GoneBad Company",Bad Company,"Gone, Gone, Gone",Desolation Angels,false,1979-08-04,81,6
3GzVpLKf9FHc5SoxhAVPeS,East Side RendezvousFrost,Frost,East Side Rendezvous,Smile No,true,1995-10-28,92,14
4mZsyuthp695XQWwb2g3qe,Leave Right NowWill Young,Will Young,Leave Right Now,Fridays Child,false,2010-06-12,81,1
1ekYzXIWgelL4Ai3pXMOfe,HallelujahLindsey Stirling,Lindsey Stirling,Hallelujah,Warmer In The Winter (Deluxe Edition),false,2016-01-09,81,1
6bMF4pCGpD6JQxGcIaspw9,I Can't Work No LongerBilly Butler & The Chanters,Billy Butler & The Chanters,I Can't Work No Longer,Curtis Mayfield's Chicago Soul,false,1965-07-03,82,6
1TUCxgxczTjQ0dsVnxsIsa,JillGary Lewis And The Playboys,Gary Lewis And The Playboys,Jill,The Best Of Gary Lewis And The Playboys,false,1967-08-12,82,7
6DxyNCiBg9Tl3IF9rqRF3b,Like An Open DoorThe Fuzz,The Fuzz,Like An Open Door,Sisters of Soul; the Sweeter Voices of Soul,false,1971-07-31,82,3
0BrD1dIqDRCGcOxLVJQfZ8,Flaming YouthKISS,KISS,Flaming Youth,Destroyer,false,1976-06-05,82,3
6T8HYJSt4v6O2WbRlBkxi2,FirefliesFleetwood Mac,Fleetwood Mac,Fireflies,Live,false,1981-02-07,82,6
01TnVDiet1DFTsyWKUKovl,NumbXXXTENTACION,XXXTENTACION,Numb,?,false,2018-03-31,82,3
13ZqCFrJ9aHlG6BPVu2sc5,I'll Turn To StoneFour Tops,Four Tops,I'll Turn To Stone,Reach Out,false,1967-07-15,83,5
0TuKNCKzfswl6lLyeEtDGr,Lovin' ThingsThe Grass Roots,The Grass Roots,Lovin' Things,Midnight Rocker,false,1969-02-15,83,7
5raayWOkxcm1pt5p59xN8k,I Who Have NothingLiquid Smoke,Liquid Smoke,I Who Have Nothing,Liquid Smoke,false,1970-04-18,83,3
6jNWNi4KjRHl7UoVyN3gp2,Lonesome MaryChilliwack,Chilliwack,Lonesome Mary,Anthology,false,1972-02-05,83,3
44kRDF9ly2ponVSx9mXgZx,Lucky ManStarbuck,Starbuck,Lucky Man,Cherrytone Rock Seion,false,1976-12-18,83,5
5AtswJe6AJ2uaqwHdVIsIT,Lost StarsMatt McAndrew & Adam Levine,Matt McAndrew & Adam Levine,Lost Stars,The Complete Season 7 Collection (The Voice Performance),false,2015-01-03,83,1
6lqB974fYAOAx6JhAZjqlJ,Moments To RememberThe Vogues,The Vogues,Moments To Remember,Memories,false,1969-06-21,84,5
5K1xCoqZoqNkQQndzjMKJX,Keep On Doin'The Isley Brothers,The Isley Brothers,Keep On Doin',The Essential Isley Brothers,false,1970-02-14,84,5
3uhCXccMeZyjFrUGC7J2fs,If You Gotta Break Another HeartAlbert Hammond,Albert Hammond,If You Gotta Break Another Heart,It Never Rains In Southern California,false,1973-03-03,84,6
0H9sMfsRU1ecNuXF1Kweh0,I Like It Like ThatLoggins & Messina,Loggins & Messina,I Like It Like That,So Fine (With Bonus Tracks),false,1975-08-30,84,2
4o1zYFH5QWKu3E4MiC6lgE,"Holy KeyDJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright","DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",Holy Key,Major Key,true,2016-08-20,84,1
53QdLR7B8sP1O4AUvHEjdF,Here I AmDionne Warwick,Dionne Warwick,Here I Am,Here I Am,false,1965-07-03,85,8
0gkEEKRTwtLdz8NDEfidJ3,I Could Never Be PresidentJohnnie Taylor,Johnnie Taylor,I Could Never Be President,Chronicle: The 20 Greatest Hits,false,1969-08-09,85,8
3OmHk1OUKWqtZbcRhupyis,Just A Little MisunderstandingThe Contours,The Contours,Just A Little Misunderstanding,Motown Rarities 1965-1968,false,1966-05-28,86,2
1vhlVbHnbKJPD7pqCC0cE7,Iko IkoDr. John,Dr. John,Iko Iko,Dr. John's Gumbo,false,1972-04-15,86,5
1fLFgjrD23yJYPl6LSvkXQ,My LoveMargie Joseph,Margie Joseph,My Love,Sweet Surrender,false,1974-08-10,86,4
5sy3FriCrKYGJp6JBOnlOo,"Hey Hey, My My (Into The Black)Neil Young & Crazy Horse",Neil Young & Crazy Horse,"Hey Hey, My My (Into The Black)",Rust Never Sleeps,false,1979-10-13,86,5
1oYYd2gnWZYrt89EBXdFiO,Message In A BottleThe Police,The Police,Message In A Bottle,Reggatta De Blanc (Remastered 2003),false,1979-11-24,86,7
3TFSEVxjQabU96NbB5a9PU,I WillVic Dana,Vic Dana,I Will,The Complete Hits Of Vic Dana,false,1962-03-31,87,9
3InRteVTWoresD8cmdVxJW,I'm Going Back To SchoolDee Clark,Dee Clark,I'm Going Back To School,The Dee Clark Show,false,1962-10-06,87,7
30gCedymqDf867sbH3CGyp,Leaving HereEddie Holland,Eddie Holland,Leaving Here,Hitsville USA - The Motown Singles Collection 1959-1971,false,1964-02-08,87,5
4y3TAywlN0ijPUcFtz1wQt,Everything's Been ChangedThe 5th Dimension,The 5th Dimension,Everything's Been Changed,The Essential Fifth Dimension,false,1973-04-14,87,4
2ZCK1GNYOT1vX6oRS05y4m,Free RideTavares,Tavares,Free Ride,Anthology,false,1975-12-06,87,6
4363q2V1UHzgbUDItJ7KZH,Need You BadTed Nugent,Ted Nugent,Need You Bad,Weekend Warriors,false,1979-01-06,87,2
65CrZYxd0y9elcjnd7LthZ,I Don't Want To Know Your NameGlen Campbell,Glen Campbell,I Don't Want To Know Your Name,It's The World Gone Crazy,false,1981-01-24,87,5
4knKfxkzTjKGQ2CrkyDr1N,It's My JobJimmy Buffett,Jimmy Buffett,It's My Job,Coconut Telegraph,false,1981-02-21,87,8
3eNN7Fn15Wpml9akJ5aJga,I Won't Give Up On YouTKA,TKA,I Won't Give Up On You,Louder Than Love,false,1990-08-11,87,8
26ccHACahcxBMjBjqbP9O8,I Will Always Love YouGlee Cast,Glee Cast,I Will Always Love You,I Will Always Love You (Glee Cast Version),false,2012-03-03,87,1
5dONhl6aXFuN86UBdayF6W,OliviaOne Direction,One Direction,Olivia,Made In The A.M. (Deluxe Edition),false,2015-12-05,87,1
1HdNTlZrGTlgxDn31GB6Sv,Inside My LoveMinnie Riperton,Minnie Riperton,Inside My Love,Capitol Gold: The Best Of Minnie Riperton,false,1975-08-09,88,4
6IjkHGGVZVJT9J6RUNsmTM,Let's Get Crazy TonightRupert Holmes,Rupert Holmes,Let's Get Crazy Tonight,Pursuit of Happiness,false,1978-09-02,88,6
4Ajw0QFjYVh8zrlItY2i5M,Motown ReviewPhilly Cream,Philly Cream,Motown Review,Motown Review,false,1979-06-30,88,5
5a1fGiptLjHn2L3qDFqzzy,MasqueradeBerlin,Berlin,Masquerade,Pleasure Victim,false,1983-09-24,88,3
1y4eb6hmAvsqlDOl3fx9kk,Hot N ColdKaty Perry,Katy Perry,Hot N Cold,One Of The Boys,false,2008-07-05,88,39
60jI0JgMLLj1VggHJVhtRs,Glory And GoreLorde,Lorde,Glory And Gore,Pure Heroine,false,2014-03-08,88,3
3A2d4YI6HV3jyDIg3g13vp,I'll Be Seeing YouPoni-Tails,Poni-Tails,I'll Be Seeing You,Born Too Late,false,1959-10-24,92,3
7lDVjmU3Iytoxz7mSdanyd,Look AwayGarnet Mimms,Garnet Mimms,Look Away,The Best Of Barnet Mimms: Cry Baby,false,1964-10-17,89,5
09jPXOz0LS0kpqmkQRaFPO,Help Is On The WayRise Against,Rise Against,Help Is On The Way,Endgame,false,2011-02-12,89,1
2vBiZ7nBe0OqTZKWGP0s4K,LullabyNickelback,Nickelback,Lullaby,Here and Now (Audio Only Version),false,2011-12-10,89,1
7jO1boY6qwRjeu0EBtvDuu,HelloKarmin,Karmin,Hello,Hello,false,2012-09-15,89,8
3mBqSjoj9R22gct558sIgG,Merry Christmas BabyChuck Berry,Chuck Berry,Merry Christmas Baby,St. Louis To Liverpool,false,1958-12-13,90,3
0lfIVV1uZD5m0c0I2iQymH,HushabyeJay & The Americans,Jay & The Americans,Hushabye,Come A Little Bit Closer: The Best Of Jay & The Americans,false,1969-05-31,90,7
2CZuLUSqgSsLF7CfYNOcR9,If I Were Only A Child AgainCurtis Mayfield,Curtis Mayfield,If I Were Only A Child Again,Keep On Keeping On: Curtis Mayfield Studio Albums 1970-1974 (Remastered),false,1973-10-20,90,4
4vmTtO8qFF9StEVeQ1KftR,It's OverElectric Light Orchestra,Electric Light Orchestra,It's Over,Out of the Blue,false,1978-10-28,90,4
7HZzG0cvGndYCxx7qc8Wd1,He Could Be The OneJosie Cotton,Josie Cotton,He Could Be The One,Convertible Music,false,1982-08-21,90,7
5ToI5oXnUmX5Nsmg8enL1N,Nada Es Para SiempreLuis Fonsi,Luis Fonsi,Nada Es Para Siempre,Paso A Paso,false,2005-08-27,90,1
1HfDPwJVY6ReeQ1AtA5NiL,Get DownHarvey Scales,Harvey Scales,Get Down,Love-Itis,false,1967-10-14,91,6
0XfQwE6S9qvGbXTD5uoalh,Georgie PorgieJewel Akens,Jewel Akens,Georgie Porgie,The Best of Jewel Akens,false,1965-05-01,92,5
4EHD0TJ9HPMLSfiHI17tjK,It's Been A Long Long TimeThe Elgins,The Elgins,It's Been A Long Long Time,The Complete Motown Singles Vol. 7: 1967,false,1967-07-29,92,1
7oQBG3L9oEEmHOehtTNVNs,I Call My Baby CandyThe Jaggerz,The Jaggerz,I Call My Baby Candy,We Went to Different Schools Together,false,1970-05-09,92,3
2SpEHTbUuebeLkgs9QB7Ue,JoleneDolly Parton,Dolly Parton,Jolene,Jolene,false,1974-01-26,92,8
6GNJWdk0XDPdBMeJlpm2Lg,Happy TogetherThe Nylons,The Nylons,Happy Together,Happy Together,false,1987-08-29,92,7
3LU66Soe9kT5saRxI4wTj6,Mr. JonesMike Jones,Mike Jones,Mr. Jones,The American Dream,true,2007-01-27,92,1
3n0Y5ZSF6FqzP2ZGW9Fh3D,Lamborghini AngelsLupe Fiasco,Lupe Fiasco,Lamborghini Angels,Food & Liquor II: The Great American Rap Album Pt. 1,true,2012-09-01,92,1
3fBbfrWZUuWWrMQXFISr7N,New FlameChris Brown Featuring Usher & Rick Ross,Chris Brown Featuring Usher & Rick Ross,New Flame,X (Expanded Edition),true,2014-07-19,92,22
0XB0JlYdDDRpXWaM0fFID2,Guess I've Been Around Too LongCarl Smith,Carl Smith,Guess I've Been Around Too Long,Columbia Sessions (1950-1959),false,1958-09-06,93,1
6XjWdiVy8WZAkwRZfS6jEF,It's All RightSam Cooke,Sam Cooke,It's All Right,The Man Who Invented Soul,false,1961-09-23,93,1
677oYgkn4m90Zvq4lQH2B8,"Jane, Jane, JaneThe Kingston Trio",The Kingston Trio,"Jane, Jane, Jane",The Kingston Trio,false,1962-05-19,93,1
0q8U63zhji2yXn7i9xQ8IX,In The BottleBrother To Brother,Brother To Brother,In The Bottle,Boredom Leads to the Bottle,false,1974-10-12,93,7
0xtmTk3mEK9aZRbsDYfmRM,I Can't Help ItAdam Wade,Adam Wade,I Can't Help It,Collection 1959-62,false,1960-06-18,94,7
6f8RdBMG6A7EMfVF7uOEqO,Have I Stayed Away Too LongBobby Bare,Bobby Bare,Have I Stayed Away Too Long,The Essential Bobby Bare,false,1964-05-16,94,1
05gxElp6T3xNGpZDq0tFOQ,I Can't Help It (If I'm Still In Love With You)B.J. Thomas,B.J. Thomas,I Can't Help It (If I'm Still In Love With You),20 Greatest Hits,false,1967-05-13,94,1
1hVFVn2UNASDpcgvf7SpPH,I'll Bet YouFunkadelic,Funkadelic,I'll Bet You,Funkadelic,false,1969-10-04,94,7
1xKEI3TDR1NjJSgAlC384x,Get RhythmJohnny Cash,Johnny Cash,Get Rhythm,Johnny Cash at Sun,false,1969-11-15,94,6
3GDOdWiMXSDX3YjElgpoan,Little MaryFats Domino,Fats Domino,Little Mary,They Call Me The Fat Man (The Legendary Imperial Recordings),false,1958-08-02,95,2
0TW6KZpdoa0Y5lDIuMHN8e,I'm The OneGerry And The Pacemakers,Gerry And The Pacemakers,I'm The One,The Very Best Of Gerry & The Pacemakers,false,1964-07-11,95,2
7iT0jz0krjcn4LG1nzjPef,Early Morning LoveSammy Johns,Sammy Johns,Early Morning Love,Sammy Johns,false,1974-10-12,95,8
49MBX6Un597xDasqAcgN4G,It's Your LifeFrancesca Battistelli,Francesca Battistelli,It's Your Life,My Paper Heart,false,2009-12-12,95,1
2hzQdu0eixbO1LAyJG8m8x,Let Me Call You SweetheartTimi Yuro,Timi Yuro,Let Me Call You Sweetheart,The Best Of Timi Yuro,false,1962-02-03,96,5
72uhF6sS2bRB0K4E7v4Lnc,If Walls Could TalkLittle Milton,Little Milton,If Walls Could Talk,Rockin' The Blues,false,1970-01-17,97,5
7H8VmgeUtAzVG9jyEyyMR1,Listen Lonely GirlJohnny Mathis,Johnny Mathis,Listen Lonely Girl,The Global Singles and Unreleased,false,1964-10-24,99,8
2MYP61a4O2CcM9tEYwM0gf,Hip Hop RideDa Youngsta's,Da Youngsta's,Hip Hop Ride,No Mercy,false,1994-09-24,96,9
7oXi9ywYiQZNVjikAaF7Ul,(You Don't Have To) Paint Me A PictureGary Lewis And The Playboys,Gary Lewis And The Playboys,(You Don't Have To) Paint Me A Picture,(You Don't Have To) Paint Me A Picture,false,1966-10-08,73,8
1nxnRYlU4DRfZruzbKYEoj,"Season Of The Witch, Pt. 1Vanilla Fudge",Vanilla Fudge,"Season Of The Witch, Pt. 1",The Complete Atco Singles,false,1968-12-21,73,3
1ATZfYmZOcm24vl5oQtPdC,"Roots, Rock, ReggaeBob Marley And The Wailers",Bob Marley And The Wailers,"Roots, Rock, Reggae",Rastaman Vibration,false,1976-07-03,73,6
1v64SrT0QJlpbrepnZOHPz,Baby Talks DirtyThe Knack,The Knack,Baby Talks Dirty,But The Little Girls Understand,false,1980-02-09,73,8
2ACOWPLUe4A4KuQ5ioD2od,That's My GirlFifth Harmony,Fifth Harmony,That's My Girl,7/27 (Deluxe),false,2016-12-10,73,3
1bx4Jw8A7GQtImIQGccI6D,Almost SlippedMeek Mill,Meek Mill,Almost Slipped,Championships,true,2018-12-15,73,1
2OaKHGvIxoOzIYjyMsxcT8,3 Headed SnakeGunna Featuring Young Thug,Gunna Featuring Young Thug,3 Headed Snake,Drip or Drown 2,true,2019-03-09,74,1
3NBkUYquW3h5tDBQBnL5hv,Save MeDave Mason,Dave Mason,Save Me,Old Crest On A New Wave,false,1980-07-12,75,3
6M2B5GBFjzlcCpu53lTadi,Rough & ReadyTrace Adkins,Trace Adkins,Rough & Ready,Definitive Greatest Hits,false,2004-10-30,75,4
0Ohi2pjBS1yak2BSgJRaIs,StayMiley Cyrus,Miley Cyrus,Stay,Can't Be Tamed,false,2010-07-10,75,1
2DI0fZ4QZmLtapszYaoG6F,AtlasColdplay,Coldplay,Atlas,Atlas (From “The Hunger Games: Catching Fire” Soundtrack),false,2013-09-21,75,2
4rHmKlFRiFzabiVO6e9w2e,Bon AppetitKaty Perry Featuring Migos,Katy Perry Featuring Migos,Bon Appetit,Witness (Deluxe),false,2017-05-20,76,6
3akELOXmLsviZGLde8SUjp,Somebody Have MercySam Cooke,Sam Cooke,Somebody Have Mercy,One Night Stand - Sam Cooke Live At The Harlem Square Clu,false,1962-10-27,77,6
48n4F3hkCFyf6nVs79zctM,A Love She Can Count OnThe Miracles,The Miracles,A Love She Can Count On,OOO Baby Baby: The Anthlogy,false,1963-03-30,77,9
4CisPutQuRn4WNQcADu18q,Rockin' In The Same Old BoatBobby Bland,Bobby Bland,Rockin' In The Same Old Boat,Blues: Funkytown!,false,1968-11-16,77,10
3tvqPPpXyIgKrm4PR9HCf0,......And Roses And RosesAndy Williams,Andy Williams,......And Roses And Roses,The Essential Andy Williams,false,1963-03-16,90,12
71PHf4hLbw4LnQ02N8Gx7h,Ain't That A Groove (Part 1)James Brown And The Famous Flames,James Brown And The Famous Flames,Ain't That A Groove (Part 1),It's A Man's Man's Man's World,false,1966-03-05,78,7
76kyKtPLsFbQkdQ86QrkF4,Plastic BagDrake & Future,Drake & Future,Plastic Bag,What A Time To Be Alive,true,2015-10-17,78,2
0Fao855T3klV3REFRFHRF3,BlackstarDavid Bowie,David Bowie,Blackstar,Blackstar,false,2016-01-30,78,1
2d1Qvf7lYynPE0UpZhz2ke,The Dedication SongFreddy Cannon,Freddy Cannon,The Dedication Song,Boom Boom Rock 'N' Roll,false,1966-02-19,79,6
4T51y1y6tanHTx0b7i3Gbh,RingsLobo,Lobo,Rings,The Best Of Lobo,false,1974-07-20,79,9
3IPIZVGAHl2BqKy0JJdbdf,Sex (I'm A...)Berlin,Berlin,Sex (I'm A...),Pleasure Victim,false,1983-03-05,79,7
5lf3ajySox32qFvGEf2TFM,SouthsideLil Baby,Lil Baby,Southside,Harder Than Ever,true,2018-06-02,79,1
4S8oSWptsJzfTJqbY5zTvn,Brass ButtonsThe String-A-Longs,The String-A-Longs,Brass Buttons,The Tex-Mex Teen Magic of the String-A-Longs,false,1961-03-25,80,7
4euYSSvpQZSAQ4gThyL2QD,Ain't Wastin' Time No MoreThe Allman Brothers Band,The Allman Brothers Band,Ain't Wastin' Time No More,Eat A Peach,false,1972-04-29,80,4
5UM8o0YPE4o168xZ3l5Upp,SlaughterBilly Preston,Billy Preston,Slaughter,Ultimate Collection: Billy Preston,false,1972-09-09,80,8
4nfUPgbMIXqD3YuIcUdA4i,Don't Stop Believin'Olivia Newton-John,Olivia Newton-John,Don't Stop Believin',Don't Stop Believin',false,1976-08-07,80,9
47tVV7s6UzdcyTJBoIW7aX,Smoke Rings In The DarkGary Allan,Gary Allan,Smoke Rings In The Dark,Smoke Rings In The Dark (Deluxe Edition),false,2000-01-22,80,5
37FK7UA8BqmCllCfFabkLE,Achy Breaky 2Buck 22 Featuring Billy Ray Cyrus,Buck 22 Featuring Billy Ray Cyrus,Achy Breaky 2,Achy Breaky 2 (feat. Billy Ray Cyrus) - Single,false,2014-03-01,80,1
1QOxGqu6VTjx58nslWBFVW,Imma Star (Everywhere We Are)Jeremih,Jeremih,Imma Star (Everywhere We Are),Jeremih,true,2009-08-08,96,20
7aUntLt00Tgpawu1zrQvKd,Lazy RiverBobby Darin,Bobby Darin,Lazy River,The Ultimate Bobby Darin,false,1961-02-04,94,10
4L5ag9C1m1gEAPs5KC3yuy,Dreamin'Will To Power,Will To Power,Dreamin',Will To Power,false,1987-06-27,89,16
2FvpvjHX32OLvendFImN9N,Hot Rod LincolnJohnny Bond,Johnny Bond,Hot Rod Lincoln,Rockabilly Gold Masters,false,1960-08-06,93,10
7iPAalcNvDrNXBc62gksNC,Easy To LoveLeo Sayer,Leo Sayer,Easy To Love,Very Best Of Leo Sayer,false,1977-12-10,74,10
0cHRuyr1YyvJXTCX5ZeqSO,DowntimeJo Dee Messina,Jo Dee Messina,Downtime,Burn,false,2001-06-16,77,15
4cgJF9rKas2H5AC8FnNts0,Let's Play HouseTha Dogg Pound Featuring Michel'le,Tha Dogg Pound Featuring Michel'le,Let's Play House,Dogg Food,true,1996-01-06,63,16
0hRPRbA2B1CYmGNhWhFjwF,Fall For Your TypeJamie Foxx Featuring Drake,Jamie Foxx Featuring Drake,Fall For Your Type,Best Night Of My Life,true,2010-12-25,95,18
4QNJd8ma02Oy9PBenHErs1,"Lay LowSnoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz","Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low,The Best Of Snoop Dogg,true,2001-03-24,80,19
0Z84rtLysGMfBAAQciFGyM,Let The Feeling FlowPeabo Bryson,Peabo Bryson,Let The Feeling Flow,The Peabo Bryson Collection,false,1982-01-09,81,12
7Jivh0vTRGrCVOz55GDYJ4,Get TogetherBig Mountain,Big Mountain,Get Together,The Best Of Big Mountain,false,1995-12-16,65,13
709C7jhLvAmJdZXmExrdWk,High Maintenance WomanToby Keith,Toby Keith,High Maintenance Woman,Big Dog Daddy,false,2007-03-03,100,17
4eTIe5eqds88bA9ua6p5p6,Fine AgainSeether,Seether,Fine Again,Disclaimer,false,2002-12-28,72,20
6KuqAtoeVzxAYOaMveLNpH,DuraDaddy Yankee,Daddy Yankee,Dura,Dura,false,2018-02-17,81,21
